customer_tweet_id,customer_text,reply_tweet_id,reply_text
1489541,The issue of @115888 not storing the music on SD card unresolved for months. Their community suggest Google Music as solution... 😛,1489540,@465963 Hi! We're sorry to hear that. Can you DM us your account's email address? We're here to help /GK https://t.co/ldFdZRiNAt
2282049,"@SpotifyCares Sorry, that's frustration more than anything. But yes. I listen mostly on my iOS device, and frequently notice patterns like that when shuffling. I am not kidding when I say shuffle played an ENTIRE album almost in a row last night",2282048,@559663 Thanks for the report. The right team are aware of this issue between Shuffle and Connect and they're investigating /QI
93940,@115888 It’s only valid for visas?? https://t.co/m9dftPktRE,2772043,"@774845 Hi there! We'd love to help out. Can you DM us your account's username or email address, along with more details on what's happening? /MU https://t.co/ldFdZRiNAt"
2479177,@SpotifyCares SOS SOMEONE HAS BEEN ON MY ACCOUNT? IDK WHERE THIS  FRENCH MUSIC CAME FROM BUT IT'S NOT ME,2479176,"@708519 Hey, that doesn't sound right! Can you DM us your account's username or email address? We'll take a look backstage /JP https://t.co/ldFdZRiNAt"
760619,"“enjoy the next 30 minutes of ad free music” 5 minutes later, Ad @115888",760618,"@301750 Hey Matthew, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /SY"
648675,"@SpotifyCares I payed for the 3 months subscribtion and i didn't recieve it.It said that i have already done one in the past but it took money of my bank account anyway,please help i dont know what to do.I restared the app and logged in and out what should i do?",648674,@274168 We've just sent a DM your way. Let's carry on chatting there 🙂 /CG
2899847,@SpotifyCares when are the end of the year playlists coming?,2899846,"@305697 Hi there! We don't have any info on this right now, but we'll let the right team know. Give us a shout if you need a hand with anything /XF"
1874680,@SpotifyCares I need to disconnect my account from #facebook so I can use your connection to @5738 Can you help?  My UN/PW does not work.,1874679,"@559659 Hey David! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt"
1237233,@spotifycares Can you instruct me for finding the clean versions for a song on #spotify ? Thanks!,1237232,@410217 Hey Evan! Where possible we have both versions available. More info here: https://t.co/uKBxlsmKqi /NS
1024771,"@115888: In the iOS desktop app under recently played, you can not remove songs that are saved. I can only remove songs that are not saved.",1024770,"@362492 Hi CJ, the cavalry's here! Can you let us know what version of Spotify you're using? We'll see what we can suggest /JI"
168144,@SpotifyCares I somehow have 2 Spotify accounts on the same email address and 1 is a family subscription and the other is free. I cannot get to my paid subscription. Can someone help?,168143,"@155115 Hey Jeff, we'll help out! Can you DM us your the email address on both accounts? We'll have look and see what we can suggest /AG https://t.co/ldFdZRiNAt"
2637119,Dear @115888 I still can't find Perfect Velvet wyd https://t.co/JL7xXKA7e1,2637117,"@744320 Hey Haziq! Fingers crossed we'll be able to have ""Perfect Velvet"" soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /JE"
1933631,Hey @115888 why every time I try play @328645 album y’all play one song then switch to spanish land like wuttt ¿? https://t.co/nMlSDZ7Ma1,1933630,@575384 Hey there! The cavalry's here. Could you DM us your account's email address? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt
1935557,@SpotifyCares Hi guys. Lost all my album downloads again. Must be 4th time. I'm on the verge of cancelling premium unless this is sorted,1935554,"@575831 Hey, Sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help out /NY"
1630472,@115888 ummm so why was “Que Fue” by El Alfa removes from Spotify??????,1630471,"@499041 Hey, help's here! Can you tell us what country your account is set to? We'll check things out /CH"
875198,@SpotifyCares All songs from his new album are already available in my country :) And I don't have any trouble playing them now. Thank you!,875197,@327792 That's great to hear! Just let us know if you need anything else. We'd be... https://t.co/LgAM6ky9Vv /TB
1098967,@SpotifyCares Someone just changed my account e-mail address and now I am locked out of my account. How can I regain access? Account stolen.,1098966,"@379328 Hey Jason, we’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /JQ"
44395,@115888 I've been trying to subscribe and it keeps saying error for some reason and support personnel tried helping but didn't do much pls help,2943786,@802999 Can you send us a bit more info via DM? We'll continue helping out there /PL https://t.co/ldFdZRiNAt
1225394,"@SpotifyCares please solve this issue. I have tried accepting my family subscription invite,but this keeps on happening.Please do something! https://t.co/n2wU8M2ldH",1225393,@407487 Hey there! Can you DM us your account's username and email address? We'll take a look backstage /SY https://t.co/ldFdZRiNAt
1643019,@115888 Make a back button and a less complicated format?,1643018,"@502202 Hey there, we appreciate your feedback! Don't worry, we'll let our devs know this is something you'd like to see /GK"
2523576,"@SpotifyCares The facebook staff already solved it, thanks !",2523574,"@718652 Awesome, that's what we like to hear! If you need us again, just... https://t.co/AUc7DGJpgF /FR"
1150305,@SpotifyCares how much is a membership again since yall got all the music I listen to instead of apple 👀,1150304,@390686 Hey Hannah! Can you DM us your account's email address? We'll look into it 🔍 /GS https://t.co/ldFdZRiNAt
2919311,Har @115888 fått influensan? @112008 eller någon annan insatt?,2919310,"@808012 Hey! We can help out in English via Twitter, but we also have Swedish support via email at https://t.co/ZgU70TbP8M. In any case, everything should be running smoothly now. Let us know if you're still getting issues /GS"
2023229,@115888 im trying to set up my Unidays student discount but it says its associated with another account when its not. Any help please,2023228,"@598367 Hi Lauren, help's here! Can you DM us your account's email address? We'll take a look backstage and see what we can suggest /NY https://t.co/ldFdZRiNAt"
656448,"@SpotifyCares thanks a ton, found some good stuff :)",656447,"@276187 You're welcome! If you ever need help with anything else, just give us a... https://t.co/AUc7DGJpgF 🙂 /AR"
1028420,"Had problems with my Spotify, tweeted @SpotifyCares , and it was fixed in less than an hour. If only all customer service was this good!",1028419,@311248 Thanks for the feedback! It's music to our ears 🎶 /TR
956457,@115888 you need to make it possible to change the username,956456,@346944 We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF
2175429,@117153 Ücreti alıp da üyeliği açmamak nedir abi,2175428,"@637768 Hi there! We can help out in English via Twitter, but we also have Turkish support through email at https://t.co/ZgU70TbP8M /DB"
1916593,Hey @115888 if you wanted to do something cool you could make an alarm on your app so you can wake up to your favorite music. Just sayin,1916592,"@570866 Hey Drew, we can see how that’d be handy! To help make it happen, we'd suggest voting for the idea here: https://t.co/YSHYSPDR4z /DR"
44239,@SpotifyCares i’m trying to transfer local files from my macbook air with macOS sierra version 10.12.6 to my iphone 7 with ios 11 and spotify version 8.4.28.1104,44241,"@125830 Thanks for sending those details. Can you try reinstalling the app on both devices using the steps here: https://t.co/EqisDMwZAT? Afterwards, try syncing your local files to your phone by following the steps at https://t.co/SgMwFS1ONz. Let us know how it goes /AK"
1988862,"@115888 I've moved &amp; I'm trying to change my country (followed the instructions and everything), but it doesn't seem to be working?",1988861,"@588641 Hey Catherine , help's here! Could you DM us your account’s email address/username? We'll take a look backstage 🔍 /BG https://t.co/ldFdZRiNAt"
2215972,WHERE'S THE ALBUM?! @115888 @118062 #reputation,2215971,"@647463 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /LO"
1963114,@115888 why is it so hard to contact Spotify? Do you guys have an email or phone number that someone could use for help?,1963113,"@582071 1: Hi! Currently we don't offer phone support, but you can email us at https://t.co/ZgU70TbP8M. We can also help you out via Twitter."
1830431,"@34804 @115888 @SpotifyCares @117168 pre sale code,
Pretty plz w/a 🍒on top? 😀😇 https://t.co/cgpTe3fW4C",1830430,"@549277 Hey Ashley, pre-sale codes are being sent out by email to some of Majid Jordan's biggest fans on Spotify. Hopefully you're one of them! /TF"
1016885,@SpotifyCares No dices. Tryed that allready,1016883,"@360599 Thanks for the heads-up. Does using a different device help at all? Also, is it happening over 3G/4G, WiFi, or both? /AK"
925785,@115888 How can they not have this gem on there?? https://t.co/ZzOubYumQa,925784,"@339682 Hi George! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /GT"
2344069,"Most apps updated to the iPhone X layout, the rest don't crash.

@115888? Not adapted and full of problems :(",2344067,@545008 We understand - we’re working on it as we speak. Stay tuned! /BD
